Chr	Start	End	Similarity
contig_2	730000	740000	0.2032
contig_2	740000	750000	0.7728
contig_2	750000	760000	0.1346
contig_2	760000	770000	0.1166
contig_2	770000	780000	0
contig_2	780000	790000	0.3221
contig_2	790000	800000	0.5776
contig_2	800000	810000	0
contig_2	810000	820000	0.434
contig_2	820000	830000	0.6878
contig_2	830000	840000	0.2352
contig_2	840000	850000	0
contig_2	850000	860000	0
contig_2	860000	870000	0.4483
contig_2	870000	880000	0.6425
contig_2	880000	890000	1
contig_2	890000	900000	0.4244
contig_2	900000	910000	0.4301
contig_2	910000	920000	0.3663
contig_2	920000	930000	0.1913
contig_2	930000	940000	0.9422
contig_2	940000	950000	0.0873
contig_2	950000	960000	0
contig_2	960000	970000	0.9163
contig_2	970000	980000	0.3581
contig_2	980000	990000	0.8168
contig_2	990000	1000000	0.8666
contig_2	1000000	1010000	0.9722
contig_2	1010000	1020000	0.8573
contig_2	1020000	1030000	1
contig_2	1030000	1040000	0.903
contig_2	1040000	1050000	0.7594
contig_2	1050000	1060000	0.9503
contig_2	1060000	1070000	0.8802
contig_2	1070000	1080000	0.8015
contig_2	1080000	1090000	0.6725
contig_2	1090000	1100000	0.979
contig_2	1100000	1110000	0.0492
contig_2	1110000	1120000	0.0943
contig_2	1120000	1130000	0.9764
contig_2	1130000	1140000	0.8879
contig_2	1140000	1150000	0.4166
contig_2	1150000	1160000	0
contig_2	1160000	1170000	0.0094
contig_2	1170000	1180000	0.9467
contig_2	1180000	1190000	0.1217
contig_2	1190000	1200000	0
contig_2	1200000	1210000	0.0911
contig_2	1210000	1220000	1
contig_2	1220000	1230000	0.9373
contig_2	1230000	1240000	0.989
contig_2	1240000	1250000	1
contig_2	1250000	1260000	0.9636
contig_2	1260000	1270000	0.9895
contig_2	1270000	1280000	0.9631
contig_2	1280000	1290000	0.9878
contig_2	1290000	1300000	1
contig_2	1300000	1310000	0.7049
contig_2	1310000	1320000	0.2409
contig_2	1320000	1330000	1
contig_2	1330000	1340000	0.6765
contig_2	1340000	1350000	0.9517
contig_2	1350000	1360000	1
contig_2	1360000	1370000	1
contig_2	1370000	1380000	0.8251
contig_2	1380000	1390000	0.803
contig_2	1390000	1400000	0.9144
contig_2	1400000	1410000	0.7592
contig_2	1410000	1420000	0.9475
contig_2	1420000	1430000	0.9187
contig_2	1430000	1440000	0.9249
contig_2	1440000	1450000	0.5795
contig_2	1450000	1460000	0
contig_2	1460000	1470000	0
contig_2	1470000	1480000	0.2123
contig_2	1480000	1490000	0.8512
contig_2	1490000	1500000	0.7449
contig_2	1500000	1510000	0.9385
contig_2	1510000	1520000	0.8586
contig_2	1520000	1530000	1
contig_2	1530000	1540000	0.9791
contig_2	1540000	1550000	1
contig_2	1550000	1560000	0.7288
contig_2	1560000	1570000	0.4067
contig_2	1570000	1580000	0.9837
contig_2	1580000	1590000	0.9012
contig_2	1590000	1600000	0.7822
contig_2	1600000	1610000	0.229
contig_2	1610000	1620000	0.8981
contig_2	1620000	1630000	0.3209
contig_2	1630000	1640000	0.9167
contig_2	1640000	1650000	0.9829
contig_2	1650000	1660000	0.9743
contig_2	1660000	1670000	0.2801
contig_2	1670000	1680000	0.4276
contig_2	1680000	1690000	0.8906
contig_2	1690000	1700000	0.6884
contig_2	1700000	1710000	0.8413
contig_2	1710000	1720000	0.7867
contig_2	1720000	1730000	0.7997
contig_2	1730000	1740000	0.7507
contig_2	1740000	1750000	0.9427
contig_2	1750000	1760000	0.9795
contig_2	1760000	1770000	1
contig_2	1770000	1780000	0.1453
contig_2	1780000	1790000	0
contig_2	1790000	1800000	0
contig_2	1800000	1810000	0.7053
contig_2	1810000	1820000	1
contig_2	1820000	1830000	0.9376
contig_2	1830000	1840000	0.897
contig_2	1840000	1850000	0.7646
contig_2	1850000	1860000	0.6196
contig_2	1860000	1870000	0.681
contig_2	1870000	1880000	0.9786
contig_2	1880000	1890000	1
contig_2	1890000	1900000	0.7252
contig_2	1900000	1910000	0.915
contig_2	1910000	1920000	0.4307
contig_2	1920000	1930000	0
contig_2	1930000	1940000	0
contig_2	1940000	1950000	0.5332
contig_2	1950000	1960000	0.9421
contig_2	1960000	1970000	0.9675
contig_2	1970000	1980000	1
contig_2	1980000	1990000	0.7461
contig_2	1990000	2000000	0.7425
contig_2	2000000	2010000	0.9169
contig_2	2010000	2020000	0.822
contig_2	2020000	2030000	1
contig_2	2030000	2040000	1
contig_2	2040000	2050000	0.9673
contig_2	2050000	2060000	0.7265
contig_2	2060000	2070000	0.6062
contig_2	2070000	2080000	0.9644
contig_2	2080000	2090000	0.9597
contig_2	2090000	2100000	0.8702
contig_2	2100000	2110000	0.8993
contig_2	2110000	2120000	0.5701
contig_2	2120000	2130000	0.2087
contig_2	2130000	2140000	0.9715
contig_2	2140000	2150000	1
contig_2	2150000	2160000	0.9994
contig_2	2160000	2170000	1
contig_2	2170000	2180000	0.9767
contig_2	2180000	2190000	0.902
contig_2	2190000	2200000	1
contig_2	2200000	2210000	1
contig_2	2210000	2220000	0.9546
contig_2	2220000	2230000	0.9541
contig_2	2230000	2240000	0.1912
contig_2	2240000	2250000	0.2656
contig_2	2250000	2260000	0.5388
contig_2	2260000	2270000	0.8699
contig_2	2270000	2280000	0.7858
contig_2	2280000	2290000	0.9637
contig_2	2290000	2300000	1
contig_2	2300000	2310000	1
contig_2	2310000	2320000	0.9257
contig_2	2320000	2330000	0.1012
contig_2	2330000	2340000	0
contig_2	2340000	2350000	0.5321
contig_2	2350000	2360000	0.888
contig_2	2360000	2370000	1
contig_2	2370000	2380000	0.971
contig_2	2380000	2390000	0.9254
contig_2	2390000	2400000	0.959
contig_2	2400000	2410000	0.7375
contig_2	2410000	2420000	1
contig_2	2420000	2430000	0.6642
contig_2	2430000	2440000	0.8075
contig_2	2440000	2450000	0.9076
contig_2	2450000	2460000	0.4968
contig_2	2460000	2470000	1
contig_2	2470000	2480000	1
contig_2	2480000	2490000	0.8055
contig_2	2490000	2500000	0.7101
contig_2	2500000	2510000	1
contig_2	2510000	2520000	0.8875
contig_2	2520000	2530000	0.9459
contig_2	2530000	2540000	0.9159
contig_2	2540000	2550000	0.9015
contig_2	2550000	2560000	0.6574
contig_2	2560000	2570000	0.9605
contig_2	2570000	2580000	0.6394
contig_2	2580000	2590000	0.4092
contig_2	2590000	2600000	0.9543
contig_2	2600000	2610000	0.1401
contig_2	2610000	2620000	0
contig_2	2620000	2630000	0
contig_2	2630000	2640000	0.2854
contig_2	2640000	2650000	0.9881
contig_2	2650000	2660000	1
contig_2	2660000	2670000	0.3462
contig_2	2670000	2680000	0
contig_2	2680000	2690000	0.9668
contig_2	2690000	2700000	1
contig_2	2700000	2710000	0.8665
contig_2	2710000	2720000	0.3185
contig_2	2720000	2730000	0.8994
contig_2	2730000	2740000	1
contig_2	2740000	2750000	0.5925
contig_2	2750000	2760000	0.1137
contig_2	2760000	2770000	0.5709
contig_2	2770000	2780000	0.4959
contig_2	2780000	2790000	1
contig_2	2790000	2800000	0.8563
contig_2	2800000	2810000	0.8751
contig_2	2810000	2820000	0.9494
contig_2	2820000	2830000	0.9267
contig_2	2830000	2840000	0.8164
contig_2	2840000	2850000	1
contig_2	2850000	2860000	0.8197
contig_2	2860000	2870000	0.7195
contig_2	2870000	2880000	1
contig_2	2880000	2890000	1
contig_2	2890000	2900000	1
contig_2	2900000	2910000	1
contig_2	2910000	2920000	0.906
contig_2	2920000	2930000	0.98
contig_2	2930000	2940000	0.9717
contig_2	2940000	2950000	0.3694
contig_2	2950000	2960000	0
contig_2	2960000	2970000	0.8402
contig_2	2970000	2980000	0.4659
contig_2	2980000	2990000	0.7637
contig_2	2990000	3000000	0.8407
contig_2	3000000	3010000	0.7426
contig_2	3010000	3020000	0.4269
contig_2	3020000	3030000	0.1217
contig_2	3030000	3040000	0.7105
contig_2	3040000	3050000	0
contig_2	3050000	3060000	0.8315
contig_2	3060000	3070000	1
contig_2	3070000	3080000	0.8684
contig_2	3080000	3090000	0.9455
contig_2	3090000	3100000	0.9501
contig_2	3100000	3110000	0.9977
contig_2	3110000	3120000	0.9195
contig_2	3120000	3130000	0.3438
contig_2	3130000	3140000	0.3252
contig_2	3140000	3150000	0
contig_2	3150000	3160000	0
contig_2	3160000	3170000	0.573
contig_2	3170000	3180000	0.9408
contig_2	3180000	3190000	0.5796
contig_2	3190000	3200000	0.6896
contig_2	3200000	3210000	0.839
contig_2	3210000	3220000	0.1071
contig_2	3220000	3230000	0.1604
contig_2	3230000	3240000	0.0482
contig_2	3240000	3250000	0
contig_2	3250000	3260000	0.7346
contig_2	3260000	3270000	1
contig_2	3270000	3280000	0.7463
contig_2	3280000	3290000	0.858
contig_2	3290000	3300000	0.9532
contig_2	3300000	3310000	1
contig_2	3310000	3320000	0.6829
contig_2	3320000	3330000	0
contig_2	3330000	3340000	0.6245
contig_2	3340000	3350000	0.9451
contig_2	3350000	3360000	0.445
contig_2	3360000	3370000	0.9531
contig_2	3370000	3380000	0.6146
contig_2	3380000	3390000	0.802
contig_2	3390000	3400000	1
contig_2	3400000	3410000	0.8769
contig_2	3410000	3420000	0.9089
contig_2	3420000	3430000	0.8517
contig_2	3430000	3440000	1
contig_2	3440000	3450000	0.8927
contig_2	3450000	3460000	0.9281
contig_2	3460000	3470000	0.5105
contig_2	3470000	3480000	0.3748
contig_2	3480000	3490000	0.6715
contig_2	3490000	3500000	0.6734
contig_2	3500000	3510000	0.1239
contig_2	3510000	3520000	0.6496
contig_2	3520000	3530000	0.9616
contig_2	3530000	3540000	0.8433
contig_2	3540000	3550000	1
contig_2	3550000	3560000	0.8531
contig_2	3560000	3570000	0.6542
contig_2	3570000	3580000	1
contig_2	3580000	3590000	0.9362
contig_2	3590000	3600000	0.8391
contig_2	3600000	3610000	1
contig_2	3610000	3620000	0.9719
contig_2	3620000	3630000	0.9428
contig_2	3630000	3640000	1
contig_2	3640000	3650000	1
contig_2	3650000	3660000	0.8276
contig_2	3660000	3670000	1
contig_2	3670000	3680000	0.9699
contig_2	3680000	3690000	0.8901
contig_2	3690000	3700000	0.7872
contig_2	3700000	3710000	0.9491
contig_2	3710000	3720000	1
contig_2	3720000	3730000	1
contig_2	3730000	3740000	0.8718
contig_2	3740000	3750000	0.8143
contig_2	3750000	3760000	0.6831
contig_2	3760000	3770000	0
contig_2	3770000	3780000	0.0954
contig_2	3780000	3790000	0.6611
contig_2	3790000	3800000	0.8861
contig_2	3800000	3810000	1
contig_2	3810000	3820000	1
contig_2	3820000	3830000	0.9347
contig_2	3830000	3840000	0.9129
contig_2	3840000	3850000	1
contig_2	3850000	3860000	0.8336
contig_2	3860000	3870000	0.7569
contig_2	3870000	3880000	0.2917
contig_2	3880000	3890000	0.6601
contig_2	3890000	3900000	0.9555
contig_2	3900000	3910000	0.4844
contig_2	3910000	3920000	1
contig_2	3920000	3930000	0.9231
contig_2	3930000	3940000	0.7706
contig_2	3940000	3950000	0.4372
contig_2	3950000	3960000	0.2733
contig_2	3960000	3970000	0.5838
contig_2	3970000	3980000	1
contig_2	3980000	3990000	0.9037
contig_2	3990000	4000000	0.7694
contig_2	4000000	4010000	0.6177
contig_2	4010000	4020000	0.3236
contig_2	4020000	4030000	0
contig_2	4030000	4040000	0.4774
contig_2	4040000	4050000	0.7121
contig_2	4050000	4060000	0.5067
contig_2	4060000	4070000	0.7289
contig_2	4070000	4080000	0.8717
contig_2	4080000	4090000	0.6614
contig_2	4090000	4100000	0.7105
contig_2	4100000	4110000	0.6255
contig_2	4110000	4120000	1
contig_2	4120000	4130000	0.7183
contig_2	4130000	4140000	0.5516
contig_2	4140000	4150000	0.6269
contig_2	4150000	4160000	0.7998
contig_2	4160000	4170000	0.2304
contig_2	4170000	4180000	0.745
contig_2	4180000	4190000	0.9709
contig_2	4190000	4200000	0.1392
contig_2	4200000	4210000	0.2487
contig_2	4210000	4220000	0
contig_2	4220000	4230000	0.8554
contig_2	4230000	4240000	0.903
contig_2	4240000	4250000	0.7292
contig_2	4250000	4260000	0.352
contig_2	4260000	4270000	0.4546
contig_2	4270000	4280000	0.7358
contig_2	4280000	4290000	0.7369
contig_2	4290000	4300000	0.1948
contig_2	4300000	4310000	0.437
contig_2	4310000	4320000	0.6762
contig_2	4320000	4330000	0.7409
contig_2	4330000	4340000	0
contig_2	4340000	4350000	0
contig_2	4350000	4360000	0.485
contig_2	4360000	4370000	0.952
contig_2	4370000	4380000	0.1633
contig_2	4380000	4390000	0.7453
contig_2	4390000	4400000	0.1482
contig_2	4400000	4410000	0.4587
contig_2	4410000	4420000	1
contig_2	4420000	4430000	0.976
contig_2	4430000	4440000	0.6342
contig_2	4440000	4450000	0.6934
contig_2	4450000	4460000	1
contig_2	4460000	4470000	0.8582
contig_2	4470000	4480000	0.3499
contig_2	4480000	4490000	0.1167
contig_2	4490000	4500000	0.9553
contig_2	4500000	4510000	1
contig_2	4510000	4520000	0.9318
contig_2	4520000	4530000	1
contig_2	4530000	4540000	0.945
contig_2	4540000	4550000	0.7487
contig_2	4550000	4560000	0.8013
contig_2	4560000	4570000	0.4827
contig_2	4570000	4580000	0.9431
contig_2	4580000	4590000	0.8505
contig_2	4590000	4600000	0.6296
contig_2	4600000	4610000	0.8595
contig_2	4610000	4620000	0.8403
contig_2	4620000	4630000	1
contig_2	4630000	4640000	0.9391
contig_2	4640000	4650000	0.9675
contig_2	4650000	4660000	0.8588
contig_2	4660000	4670000	0.6203
contig_2	4670000	4680000	0.6538
contig_2	4680000	4690000	0.1861
contig_2	4690000	4700000	1
contig_2	4700000	4710000	1
contig_2	4710000	4720000	0.8861
contig_2	4720000	4730000	0.8432
contig_2	4730000	4740000	0.476
contig_2	4740000	4750000	0.2898
contig_2	4750000	4760000	0.93
contig_2	4760000	4770000	0.8244
contig_2	4770000	4780000	0.9966
contig_2	4780000	4790000	1
contig_2	4790000	4800000	1
contig_2	4800000	4810000	0.9683
contig_2	4810000	4820000	0.9164
contig_2	4820000	4830000	0.8487
contig_2	4830000	4840000	0.7981
contig_2	4840000	4850000	0.7414
contig_2	4850000	4860000	0.0564
contig_2	4860000	4870000	0.4076
contig_2	4870000	4880000	0
contig_2	4880000	4890000	0.3907
contig_2	4890000	4900000	0.117
contig_2	4900000	4910000	0.4684
contig_2	4910000	4920000	0.948
contig_2	4920000	4930000	0.4408
contig_2	4930000	4940000	0.8223
contig_2	4940000	4950000	0.1713
contig_2	4950000	4960000	0.2019
contig_2	4960000	4970000	0.1874
contig_2	4970000	4980000	0
contig_2	4980000	4990000	0.1945
contig_2	4990000	5000000	0
contig_2	5000000	5010000	0
contig_2	5010000	5020000	0
contig_2	5020000	5030000	0
contig_2	5030000	5040000	0.2035
contig_2	5040000	5050000	0.9936
contig_2	5050000	5060000	0.6609
contig_2	5060000	5070000	0.2987
contig_2	5070000	5080000	0.9362
contig_2	5080000	5090000	0.5314
contig_2	5090000	5100000	0.2617
contig_2	5100000	5110000	0
contig_2	5110000	5120000	0
contig_2	5120000	5130000	0
contig_2	5130000	5140000	0.3496
contig_2	5140000	5150000	0.5097
contig_2	5150000	5160000	0.5871
contig_2	5160000	5170000	0
contig_2	5170000	5180000	0.3082
contig_2	5180000	5190000	0.2254
contig_2	5190000	5200000	0.1526
contig_2	5200000	5210000	0.3847
contig_2	5210000	5220000	0.145
contig_2	5220000	5230000	0
contig_2	5230000	5240000	0
contig_2	5240000	5250000	0.4043
contig_2	5250000	5260000	0
contig_2	5260000	5270000	0.2054
contig_2	5270000	5280000	0
contig_2	5280000	5290000	0
contig_2	5290000	5300000	0.0515
contig_2	5300000	5310000	0.0584
contig_2	5310000	5320000	0
contig_2	5320000	5330000	0.0895
contig_2	5330000	5340000	0.6471
contig_2	5340000	5350000	0.8435
contig_2	5350000	5360000	0
contig_2	5360000	5370000	0
contig_2	5370000	5380000	0
contig_2	5380000	5390000	0.6624
contig_2	5390000	5400000	0.4815
contig_2	5400000	5410000	0.09
contig_2	5410000	5420000	0.0482
contig_2	5420000	5430000	0
contig_2	5430000	5440000	0
contig_2	5440000	5450000	0
contig_2	5450000	5460000	0.2426
contig_2	5460000	5470000	0.9356
contig_2	5470000	5480000	0.6795
contig_2	5480000	5490000	0
contig_2	5490000	5500000	0.0686
contig_2	5500000	5510000	0
contig_2	5510000	5520000	0
contig_2	5520000	5530000	0
contig_2	5530000	5540000	0
contig_2	5540000	5550000	0.3326
contig_2	5550000	5560000	0.6058
contig_2	5560000	5570000	0.8587
contig_2	5570000	5580000	0.43
contig_2	5580000	5590000	0.7927
contig_2	5590000	5600000	0.4434
contig_2	5600000	5610000	0.8218
contig_2	5610000	5620000	0
contig_2	5620000	5630000	0.4578
contig_2	5630000	5640000	0.5844
contig_2	5640000	5650000	0.1473
contig_2	5650000	5660000	0
contig_2	5660000	5670000	0.1664
contig_2	5670000	5680000	0
contig_2	5680000	5690000	0.2627
contig_2	5690000	5700000	0.2472
contig_2	5700000	5710000	0
contig_2	5710000	5720000	0
contig_2	5720000	5730000	0.1708
contig_2	5730000	5740000	0.3984
contig_2	5740000	5750000	0
contig_2	5750000	5760000	0
contig_2	5760000	5770000	0
contig_2	5770000	5780000	0.0765
contig_2	5780000	5790000	0.577
contig_2	5790000	5800000	0
contig_2	5800000	5810000	0
contig_2	5810000	5820000	0.0526
contig_2	5820000	5830000	0
contig_2	5830000	5840000	0.1668
contig_2	5840000	5850000	0
contig_2	5850000	5860000	0
contig_2	5860000	5870000	0
contig_2	5870000	5880000	0
contig_2	5880000	5890000	0
contig_2	5890000	5900000	0
contig_2	5900000	5910000	0
contig_2	5910000	5920000	0
contig_2	5920000	5930000	0.08
contig_2	5930000	5940000	0.0802
contig_2	5940000	5950000	0
contig_2	5950000	5960000	0
contig_2	5960000	5970000	0
contig_2	5970000	5980000	0
contig_2	5980000	5990000	0
contig_2	5990000	6000000	0
contig_2	6000000	6010000	0
contig_2	6010000	6020000	0.3537
contig_2	6020000	6030000	0.0422
contig_2	6030000	6040000	0
contig_2	6040000	6050000	0.3739
contig_2	6050000	6060000	0
contig_2	6060000	6070000	0
contig_2	6070000	6080000	0.3296
contig_2	6080000	6090000	0
contig_2	6090000	6100000	0.2888
contig_2	6100000	6110000	0.0945
contig_2	6110000	6120000	0
contig_2	6120000	6128392	0
contig_3	0	10000	0.1457
contig_3	10000	20000	0
contig_3	20000	30000	0
contig_3	30000	40000	0
contig_3	40000	50000	0
contig_3	50000	60000	0.2833
contig_3	60000	70000	0.5009
contig_3	70000	80000	0
contig_3	80000	90000	0
contig_3	90000	100000	0
contig_3	100000	110000	0
contig_3	110000	120000	0
contig_3	120000	130000	0
contig_3	130000	140000	0
contig_3	140000	150000	0
contig_3	150000	160000	0
contig_3	160000	170000	0.1496
contig_3	170000	180000	0
contig_3	180000	190000	0
contig_3	190000	200000	0.3257
contig_3	200000	210000	0.6964
contig_3	210000	220000	0
contig_3	220000	230000	0
contig_3	230000	240000	0
contig_3	240000	250000	0
contig_3	250000	260000	0
contig_3	260000	270000	0
contig_3	270000	280000	0.6139
contig_3	280000	290000	0
contig_3	290000	300000	0.3132
contig_3	300000	310000	0
contig_3	310000	320000	0.1879
contig_3	320000	330000	0
contig_3	330000	340000	0.0708
contig_3	340000	350000	0
contig_3	350000	360000	0.1415
contig_3	360000	370000	0
contig_3	370000	380000	0
contig_3	380000	390000	0
contig_3	390000	400000	0
contig_3	400000	410000	0
contig_3	410000	420000	0
contig_3	420000	430000	0
contig_3	430000	440000	0
contig_3	440000	450000	0.1858
contig_3	450000	460000	0
contig_3	460000	470000	0
contig_3	470000	480000	0
contig_3	480000	490000	0
contig_3	490000	500000	0
contig_3	500000	510000	0
contig_3	510000	520000	0
contig_3	520000	530000	0
contig_3	530000	540000	0
contig_3	540000	550000	0.2333
contig_3	550000	560000	0
contig_3	560000	570000	0
contig_3	570000	580000	0
contig_3	580000	590000	0
contig_3	590000	600000	0.0954
contig_3	600000	610000	0.2845
contig_3	610000	620000	0.4543
contig_3	620000	630000	0
contig_3	630000	640000	0.1861
contig_3	640000	650000	0
contig_3	650000	660000	0
contig_3	660000	670000	0
contig_3	670000	680000	0
contig_3	680000	690000	0
contig_3	690000	700000	0
contig_3	700000	710000	0
contig_3	710000	720000	0
contig_3	720000	730000	0
contig_3	730000	740000	0
contig_3	740000	750000	0.6189
contig_3	750000	760000	0
contig_3	760000	770000	0
contig_3	770000	780000	0.3225
contig_3	780000	790000	0
contig_3	790000	800000	0
contig_3	800000	810000	0.1295
contig_3	810000	820000	0.1209
contig_3	820000	830000	0.1141
contig_3	830000	840000	0
contig_3	840000	850000	0.0419
contig_3	850000	860000	0.26
contig_3	860000	870000	0
contig_3	870000	880000	0
contig_3	880000	890000	0.249
contig_3	890000	900000	0.7307
contig_3	900000	910000	1
contig_3	910000	920000	1
contig_3	920000	930000	0.3863
contig_3	930000	940000	0.8212
contig_3	940000	950000	0.8948
contig_3	950000	960000	0.1417
contig_3	960000	970000	0.8094
contig_3	970000	980000	0.924
contig_3	980000	990000	0.4301
contig_3	990000	1000000	0.5473
contig_3	1000000	1010000	0
contig_3	1010000	1020000	0.2631
contig_3	1020000	1030000	0.5986
contig_3	1030000	1040000	0.1972
contig_3	1040000	1050000	0
contig_3	1050000	1060000	0.8446
contig_3	1060000	1070000	0.4996
contig_3	1070000	1080000	0.0192
contig_3	1080000	1090000	0
contig_3	1090000	1100000	0.2795
contig_3	1100000	1110000	0.1007
contig_3	1110000	1120000	0
contig_3	1120000	1130000	0.1863
contig_3	1130000	1140000	0.3964
contig_3	1140000	1150000	0.3108
contig_3	1150000	1160000	0.1283
contig_3	1160000	1170000	0.166
contig_3	1170000	1180000	0.6672
contig_3	1180000	1190000	0
contig_3	1190000	1200000	0
contig_3	1200000	1210000	0.1811
contig_3	1210000	1220000	0
contig_3	1220000	1230000	0.1499
contig_3	1230000	1240000	0
contig_3	1240000	1250000	0
contig_3	1250000	1260000	0.153
contig_3	1260000	1270000	0.8458
contig_3	1270000	1280000	0.3682
contig_3	1280000	1290000	0
contig_3	1290000	1300000	0
contig_3	1300000	1310000	0.6343
contig_3	1310000	1320000	0.2875
contig_3	1320000	1330000	0.0868
contig_3	1330000	1340000	0
contig_3	1340000	1350000	0.1576
contig_3	1350000	1360000	0.021
contig_3	1360000	1370000	0.2223
contig_3	1370000	1380000	0
contig_3	1380000	1390000	0
contig_3	1390000	1400000	0.6751
contig_3	1400000	1410000	0.4409
contig_3	1410000	1420000	0.1419
contig_3	1420000	1430000	0.243
contig_3	1430000	1440000	0.8525
contig_3	1440000	1450000	0.8828
contig_3	1450000	1460000	0.9384
contig_3	1460000	1470000	0.7981
contig_3	1470000	1480000	0.9407
contig_3	1480000	1490000	0.9863
contig_3	1490000	1500000	0.7263
contig_3	1500000	1510000	0.4502
contig_3	1510000	1520000	0.7661
contig_3	1520000	1530000	0.9993
contig_3	1530000	1540000	0.5287
contig_3	1540000	1550000	0.2075
contig_3	1550000	1560000	0.7856
contig_3	1560000	1570000	0.8964
contig_3	1570000	1580000	1
contig_3	1580000	1590000	0.9149
contig_3	1590000	1600000	0.9679
contig_3	1600000	1610000	0.4548
contig_3	1610000	1620000	0.5699
contig_3	1620000	1630000	0.8327
contig_3	1630000	1640000	0
contig_3	1640000	1650000	0
contig_3	1650000	1660000	0.2277
contig_3	1660000	1670000	0.4498
contig_3	1670000	1680000	0.5602
contig_3	1680000	1690000	0
contig_3	1690000	1700000	0.5859
contig_3	1700000	1710000	0.5667
contig_3	1710000	1720000	0.8589
contig_3	1720000	1730000	1
contig_3	1730000	1740000	0.2316
contig_3	1740000	1750000	0
contig_3	1750000	1760000	0.4139
contig_3	1760000	1770000	0.9281
contig_3	1770000	1780000	1
contig_3	1780000	1790000	0.7978
contig_3	1790000	1800000	0
contig_3	1800000	1810000	0
contig_3	1810000	1820000	0.4922
contig_3	1820000	1830000	0.9256
contig_3	1830000	1840000	0.979
contig_3	1840000	1850000	0.7208
contig_3	1850000	1860000	0.0962
contig_3	1860000	1870000	0.9501
contig_3	1870000	1880000	0.8483
contig_3	1880000	1890000	0.828
contig_3	1890000	1900000	0.956
contig_3	1900000	1910000	0.9766
contig_3	1910000	1920000	0.5756
contig_3	1920000	1930000	0.0763
contig_3	1930000	1940000	0.9491
contig_3	1940000	1950000	0.8747
contig_3	1950000	1960000	0.9561
contig_3	1960000	1970000	1
contig_3	1970000	1980000	0.9951
contig_3	1980000	1990000	0.8563
contig_3	1990000	2000000	0.9583
contig_3	2000000	2010000	0.7351
contig_3	2010000	2020000	0
contig_3	2020000	2030000	0
contig_3	2030000	2040000	0
contig_3	2040000	2050000	0
contig_3	2050000	2060000	0
contig_3	2060000	2070000	0.5426
contig_3	2070000	2080000	0.5956
contig_3	2080000	2090000	0.7858
contig_3	2090000	2100000	0.7916
contig_3	2100000	2110000	0.8615
contig_3	2110000	2120000	0
contig_3	2120000	2130000	0
contig_3	2130000	2140000	0.9585
contig_3	2140000	2150000	0.9411
contig_3	2150000	2160000	0.0799
contig_3	2160000	2170000	0
contig_3	2170000	2180000	0.053
contig_3	2180000	2190000	0.7456
contig_3	2190000	2200000	0.7564
contig_3	2200000	2210000	0.2978
contig_3	2210000	2220000	0.1248
contig_3	2220000	2230000	0.7951
contig_3	2230000	2240000	0.3942
contig_3	2240000	2250000	0.4772
contig_3	2250000	2260000	1
contig_3	2260000	2270000	0.9354
contig_3	2270000	2280000	0.9421
contig_3	2280000	2290000	0.9054
contig_3	2290000	2300000	0.8654
contig_3	2300000	2310000	0.8738
contig_3	2310000	2320000	1
contig_3	2320000	2330000	1
contig_3	2330000	2340000	1
contig_3	2340000	2350000	0.7478
contig_3	2350000	2360000	0.8095
contig_3	2360000	2370000	0.5497
contig_3	2370000	2380000	0.8595
contig_3	2380000	2390000	0.8675
contig_3	2390000	2400000	0.6194
contig_3	2400000	2410000	0.8647
contig_3	2410000	2420000	0.2419
contig_3	2420000	2430000	0.9506
contig_3	2430000	2440000	0.7631
contig_3	2440000	2450000	0.483
contig_3	2450000	2460000	0.5094
contig_3	2460000	2470000	0.9929
contig_3	2470000	2480000	0.3996
contig_3	2480000	2490000	0.9219
contig_3	2490000	2500000	0.8602
contig_3	2500000	2510000	0.8915
contig_3	2510000	2520000	0.9384
contig_3	2520000	2530000	0.631
contig_3	2530000	2540000	0.3462
contig_3	2540000	2550000	0.499
contig_3	2550000	2560000	0.7912
contig_3	2560000	2570000	0.9452
contig_3	2570000	2580000	0.8178
contig_3	2580000	2590000	0.1755
contig_3	2590000	2600000	0.7653
contig_3	2600000	2610000	1
contig_3	2610000	2620000	0.1253
contig_3	2620000	2630000	0.6184
contig_3	2630000	2640000	1
contig_3	2640000	2650000	0.3386
contig_3	2650000	2660000	0.375
contig_3	2660000	2670000	0.7697
contig_3	2670000	2680000	0.6544
contig_3	2680000	2690000	0.7882
contig_3	2690000	2700000	0.7155
contig_3	2700000	2710000	0
contig_3	2710000	2720000	0.4174
contig_3	2720000	2730000	0.6367
contig_3	2730000	2740000	0
contig_3	2740000	2750000	0.3233
contig_3	2750000	2760000	0.8322
contig_3	2760000	2770000	0.4886
contig_3	2770000	2780000	0.782
contig_3	2780000	2790000	0.2106
contig_3	2790000	2800000	0.2862
contig_3	2800000	2810000	0.9722
contig_3	2810000	2820000	0.5769
contig_3	2820000	2830000	0.9822
contig_3	2830000	2840000	0.7649
contig_3	2840000	2850000	0.8293
contig_3	2850000	2860000	1
contig_3	2860000	2870000	0.6041
contig_3	2870000	2880000	0.7168
contig_3	2880000	2890000	0.6539
contig_3	2890000	2900000	0.7189
contig_3	2900000	2910000	0.5344
contig_3	2910000	2920000	0.7343
contig_3	2920000	2930000	1
contig_3	2930000	2940000	1
contig_3	2940000	2950000	1
contig_3	2950000	2960000	0.5282
contig_3	2960000	2970000	0.3527
